tweet_id,jpg_url,timestamp,source,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,stage,dog_stage
667530908589760512,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,2015-11-20 02:32:25,['Twitter Web Client'],"Meet Naphaniel. He doesn't necessarily enjoy his day job, but he's damn good at it. 10/10 https://t.co/xoRWyQTcmy",10.0,10.0,Naphaniel,264,501,NoneNoneNoneNone,
667534815156183040,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,2015-11-20 02:47:56,['Twitter Web Client'],"This is Frank (pronounced ""Fronq""). Too many boxing gloves, not enough passion. Frank is a lover not a fighter. 8/10 https://t.co/CpPxD28IpV",8.0,10.0,Frank,576,866,NoneNoneNoneNone,
667544320556335104,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,2015-11-20 03:25:43,['Twitter Web Client'],"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or 4/10 https://t.co/8zcwIoiuqR",10.0,10.0,Kial,568,917,NoneNoneNoneNone,
667728196545200128,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,2015-11-20 15:36:22,['Twitter Web Client'],Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10 https://t.co/LwrCwlWwPB,11.0,10.0,Olive,162,398,NoneNoneNoneNone,
667766675769573376,https://pbs.twimg.com/media/CURiQMnUAAAPT2M.jpg,2015-11-20 18:09:16,['Twitter Web Client'],This is Calvin. He is a Luxembourgian Mayo. Having issues with truck. Has it under control tho. 9/10 responsible af https://t.co/3Bbba7y8Xe,9.0,10.0,Calvin,243,476,NoneNoneNoneNone,
667806454573760512,https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,2015-11-20 20:47:20,['Twitter for iPhone'],This is Filup. He is overcome with joy after finally meeting his father. 10/10 https://t.co/TBmDJXJB75,10.0,10.0,Filup,535,1111,NoneNoneNoneNone,
667866724293877760,https://pbs.twimg.com/media/CUS9PlUWwAANeAD.jpg,2015-11-21 00:46:50,['Twitter for iPhone'],This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy https://t.co/SBmWbfAg6X,10.0,10.0,Shaggy,1110,3172,NoneNoneNoneNone,
667886921285246976,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,2015-11-21 02:07:05,['Twitter for iPhone'],This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,11.0,10.0,Erik,1180,2011,NoneNoneNoneNone,
667902449697558528,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,2015-11-21 03:08:47,['Twitter for iPhone'],This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,9.0,10.0,Cleopatricia,396,905,NoneNoneNoneNone,
668113020489474048,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,2015-11-21 17:05:31,['Twitter for iPhone'],This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,6.0,10.0,Alfie,265,709,NoneNoneNoneNone,
668190681446379520,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,2015-11-21 22:14:07,['Twitter for iPhone'],This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,12.0,10.0,Skittles,210,696,NoneNoneNoneNone,
668237644992782336,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,2015-11-22 01:20:44,['Twitter for iPhone'],This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,10.0,10.0,Torque,3100,6614,NoneNoneNoneNone,
668248472370458624,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,2015-11-22 02:03:45,['Twitter for iPhone'],Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,8.0,10.0,Bisquick,523,1056,NoneNoneNoneNone,
668256321989451776,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,2015-11-22 02:34:57,['Twitter for iPhone'],This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,13.0,10.0,Jareld,667,1385,NoneNoneNoneNone,
668274247790391296,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,2015-11-22 03:46:11,['Twitter for iPhone'],Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,10.0,10.0,Sophie,248,886,NoneNoneNoneNone,
668286279830867968,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,2015-11-22 04:33:59,['Twitter for iPhone'],Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,11.0,10.0,Rusty,149,535,NoneNoneNoneNone,
668496999348633600,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,2015-11-22 18:31:19,['Twitter for iPhone'],This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,8.0,10.0,Jo,146,436,NoneNoneNoneNone,
668528771708952576,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,2015-11-22 20:37:34,['Twitter for iPhone'],This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,12.0,10.0,Gòrdón,242,496,NoneNoneNoneNone,
668567822092664832,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,2015-11-22 23:12:44,['Twitter for iPhone'],This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,11.0,10.0,Marvin,62,265,NoneNoneNoneNone,
668620235289837568,https://pbs.twimg.com/media/CUdqjvAWUAANfoU.jpg,2015-11-23 02:41:01,['Twitter for iPhone'],Say hello to Kallie. There was a tornado in the area &amp; the news guy said everyone should wear a helmet. 10/10 adorbz https://t.co/AGyogHtmXx,10.0,10.0,Kallie,45,211,NoneNoneNoneNone,
668623201287675904,https://pbs.twimg.com/media/CUdtP1xUYAIeBnE.jpg,2015-11-23 02:52:48,['Twitter for iPhone'],This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,10.0,10.0,Jomathan,851,1551,NoneNoneNoneNone,
668625577880875008,https://pbs.twimg.com/media/CUdvambWoAA007z.jpg,2015-11-23 03:02:14,['Twitter for iPhone'],This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,10.0,10.0,Maks,140,417,NoneNoneNoneNone,
668627278264475648,https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg,2015-11-23 03:09:00,['Twitter for iPhone'],This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,9.0,10.0,Timofy,123,341,NoneNoneNoneNone,
668631377374486528,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,2015-11-23 03:25:17,['Twitter for iPhone'],Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,5.0,10.0,Zeek,349,763,NoneNoneNoneNone,
668641109086707712,https://pbs.twimg.com/media/CUd9ivxWUAAuXSQ.jpg,2015-11-23 04:03:57,['Twitter for iPhone'],Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,10.0,10.0,Hanz,573,1145,NoneNoneNoneNone,
668655139528511488,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,2015-11-23 04:59:42,['Twitter for iPhone'],Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,11.0,10.0,Winifred,233,562,NoneNoneNoneNone,
668779399630725120,https://pbs.twimg.com/media/CUf7UIaWUAEuKFr.jpg,2015-11-23 13:13:28,['Twitter for iPhone'],This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,10.0,10.0,Kevon,409,749,NoneNoneNoneNone,
668826086256599040,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,2015-11-23 16:18:59,['Twitter for iPhone'],This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,10.0,10.0,Banditt,150,467,NoneNoneNoneNone,
668852170888998912,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,2015-11-23 18:02:38,['Twitter for iPhone'],Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,11.0,10.0,Bobb,184,479,NoneNoneNoneNone,
668872652652679168,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,2015-11-23 19:24:02,['Twitter for iPhone'],This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,11.0,10.0,Amélie,322,566,NoneNoneNoneNone,
668902994700836864,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,2015-11-23 21:24:36,['Twitter for iPhone'],Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,11.0,10.0,Lambeau,107,338,NoneNoneNoneNone,
668960084974809088,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,2015-11-24 01:11:27,['Twitter for iPhone'],Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,10.0,10.0,Jaycob,263,757,NoneNoneNoneNone,
668979806671884288,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,2015-11-24 02:29:49,['Twitter for iPhone'],This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,12.0,10.0,Chaz,382,842,NoneNoneNoneNone,
668986018524233728,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,2015-11-24 02:54:30,['Twitter for iPhone'],This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,9.0,10.0,Ruby,183,578,NoneNoneNoneNone,
668989615043424256,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,2015-11-24 03:08:48,['Twitter for iPhone'],This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,3.0,10.0,Bernie,356,726,NoneNoneNoneNone,
669000397445533696,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,2015-11-24 03:51:38,['Twitter for iPhone'],Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,11.0,10.0,Terrance,6965,22118,NoneNoneNoneNone,
669006782128353280,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,2015-11-24 04:17:01,['Twitter for iPhone'],This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,12.0,10.0,Tucker,269,610,NoneNoneNoneNone,
669203728096960512,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,2015-11-24 17:19:36,['Twitter for iPhone'],This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,9.0,10.0,Samsom,522,1074,NoneNoneNoneNone,
669214165781868544,https://pbs.twimg.com/media/CUmGu7-UcAA0r3O.jpg,2015-11-24 18:01:05,['Twitter for iPhone'],This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast https://t.co/cieaOI0RuT,10.0,10.0,Jaspers,183,468,NoneNoneNoneNone,
669324657376567296,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,2015-11-25 01:20:08,['Twitter for iPhone'],Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,11.0,10.0,Ralf,223,525,NoneNoneNoneNone,
669328503091937280,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,2015-11-25 01:35:25,['Twitter for iPhone'],This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,12.0,10.0,Kirk,452,1081,NoneNoneNoneNone,
669353438988365824,https://pbs.twimg.com/media/CUoFZTyW4AE70iD.jpg,2015-11-25 03:14:30,['Twitter for iPhone'],This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv,10.0,10.0,Tessa,281,687,NoneNoneNoneNone,
669354382627049472,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,2015-11-25 03:18:15,['Twitter for iPhone'],Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,8.0,10.0,Dug,1390,2889,NoneNoneNoneNone,
669359674819481600,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,2015-11-25 03:39:17,['Twitter for iPhone'],Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,11.0,10.0,Saydee,134,390,NoneNoneNoneNone,
669371483794317312,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,2015-11-25 04:26:12,['Twitter for iPhone'],This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,10.0,10.0,Oliviér,196,524,NoneNoneNoneNone,
669375718304980992,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,2015-11-25 04:43:02,['Twitter for iPhone'],This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,6.0,10.0,Billl,792,1425,NoneNoneNoneNone,
669393256313184256,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,2015-11-25 05:52:43,['Twitter for iPhone'],Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,10.0,10.0,Ronduh,83,383,NoneNoneNoneNone,
669571471778410496,https://pbs.twimg.com/media/CUrLsI-UsAALfUL.jpg,2015-11-25 17:40:53,['Twitter for iPhone'],This is Keith. He's had 13 DUIs. 7/10 that's too many Keith https://t.co/fa7olwrF9Y,7.0,10.0,Keith,1085,1684,NoneNoneNoneNone,
669573570759163904,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,2015-11-25 17:49:14,['Twitter for iPhone'],This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id,10.0,10.0,Linda,156,467,NoneNoneNoneNone,
669597912108789760,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,2015-11-25 19:25:57,['Twitter for iPhone'],This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF,10.0,10.0,Skye,163,550,NoneNoneNoneNone,
669625907762618368,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg,2015-11-25 21:17:12,['Twitter for iPhone'],This is Penny. She's having fun AND being safe. 12/10 very responsible pup https://t.co/eqeWw67oU7,12.0,10.0,Penny,1963,3769,NoneNoneNoneNone,
669680153564442624,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,2015-11-26 00:52:45,['Twitter for iPhone'],This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole https://t.co/IQFZKNUlXx,8.0,10.0,Shawwn,311,712,NoneNoneNoneNone,
669683899023405056,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,2015-11-26 01:07:38,['Twitter for iPhone'],This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA,10.0,10.0,Kloey,119,412,NoneNoneNoneNone,
669749430875258880,https://pbs.twimg.com/media/CUttjYtWcAAdPgI.jpg,2015-11-26 05:28:02,['Twitter for iPhone'],Say hello to Clarence. Clarence thought he saw a squirrel. He was just trying to help. 8/10 poor Clarence https://t.co/tbFaTUHLJB,8.0,10.0,Clarence,71,289,NoneNoneNoneNone,
669753178989142016,https://pbs.twimg.com/media/CUtw9SAVEAAtFUN.jpg,2015-11-26 05:42:55,['Twitter for iPhone'],Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tYZa5,10.0,10.0,Chester,431,858,NoneNoneNoneNone,
669942763794931712,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,2015-11-26 18:16:16,['Twitter for iPhone'],This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F,11.0,10.0,Andru,183,536,NoneNoneNoneNone,
669970042633789440,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,2015-11-26 20:04:40,['Twitter for iPhone'],This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8,10.0,10.0,Julio,65,317,NoneNoneNoneNone,
670003130994700288,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,2015-11-26 22:16:09,['Twitter for iPhone'],This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent https://t.co/3NTykJmtHt,10.0,10.0,Raphael,100,352,NoneNoneNoneNone,
670055038660800512,https://pbs.twimg.com/media/CUyDgChWUAAmNSI.jpg,2015-11-27 01:42:24,['Twitter for iPhone'],This is Tommy. He's a cool dog. Hard not to step on. Won't let go of seashell. Not fast by any means. 3/10 https://t.co/0gY6XTOpn3,3.0,10.0,Tommy,357,716,NoneNoneNoneNone,
670073503555706880,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,2015-11-27 02:55:47,['Twitter for iPhone'],Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88,10.0,10.0,Winston,874,1674,NoneNoneNoneNone,
670093938074779648,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,2015-11-27 04:16:59,['Twitter for iPhone'],This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 https://t.co/vYs9IVzHY9,9.0,10.0,Wally,365,1106,NoneNoneNoneNone,
670290420111441920,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,2015-11-27 17:17:44,['Twitter for iPhone'],This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,11.0,10.0,Sandra,315,750,NoneNoneNoneNone,
670374371102445568,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,2015-11-27 22:51:19,['Twitter for iPhone'],Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K,12.0,10.0,Daisy,295,785,NoneNoneNoneNone,
670385711116361728,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,2015-11-27 23:36:23,['Twitter for iPhone'],Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S,8.0,10.0,Larry,234,593,NoneNoneNoneNone,
670403879788544000,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,2015-11-28 00:48:35,['Twitter for iPhone'],This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vSd1TWFK1I,10.0,10.0,Nigel,173,460,NoneNoneNoneNone,
670408998013820928,https://pbs.twimg.com/media/CU3FbQgVAAACdCQ.jpg,2015-11-28 01:08:55,['Twitter for iPhone'],This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 https://t.co/LXVEHo9JMY,10.0,10.0,Peanut,249,600,NoneNoneNoneNone,
670420569653809152,https://pbs.twimg.com/media/CU3P82RWEAAIVrE.jpg,2015-11-28 01:54:54,['Twitter for iPhone'],This is Damon. The newest presidential candidate for 2016. 10/10 he gets my vote https://t.co/Z5nqlfjYJi,10.0,10.0,Damon,342,668,NoneNoneNoneNone,
670421925039075328,https://pbs.twimg.com/media/CU3RLqfW4AE0pbA.jpg,2015-11-28 02:00:17,['Twitter for iPhone'],Meet Herb. 12/10 https://t.co/tLRyYvCci3,12.0,10.0,Herb,709,1415,NoneNoneNoneNone,
670428280563085312,https://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,2015-11-28 02:25:32,['Twitter for iPhone'],This is Willy. He's millennial af. 11/10 https://t.co/Fm1SvVLsad,11.0,10.0,Willy,694,1484,NoneNoneNoneNone,
670433248821026816,https://pbs.twimg.com/media/CU3be0SWEAEqb7I.jpg,2015-11-28 02:45:17,['Twitter for iPhone'],This is Sam. He's trying to escape the inordinate monotony of conforming to everyday status quo. 10/10 https://t.co/PXnCdz8qzK,10.0,10.0,Sam,122,345,NoneNoneNoneNone,
670434127938719744,https://pbs.twimg.com/media/CU3cSG8W4AIAePH.jpg,2015-11-28 02:48:46,['Twitter for iPhone'],Meet Hank and Sully. Hank is very proud of the pumpkin they found and Sully doesn't give a shit. 11/10 and 8/10 https://t.co/cwoP1ftbrj,11.0,10.0,Hank,708,1501,NoneNoneNoneNone,
